0,1,2,3,4,5,6,7,8,9
35.251498479288486,154.50647333436584,167.20779003257917,153.28809285134307,79.51895231532107,26.582148703276804,65.02176895814642,34.56799093821712,122.56137204796622,137.48997272999603
29.109375892321314,141.11066746547033,131.23058015381207,120.00275585347238,59.95963636467586,43.95431454484228,95.86344736650938,24.55391999002909,139.38538789062176,132.0341104853499
50.043594906188225,79.26630652462701,61.605799477870875,72.5975697793193,27.893575906613993,16.98967506886524,130.5803031895635,32.97069707018986,141.5823631595056,150.56482680516794
32.067962489039445,145.7605419488127,123.8823856665854,120.1334805823131,63.64501274365639,42.866441446176246,96.04469352655731,38.82111536186397,135.54682742616328,144.79959652431754
27.992133806080385,131.60961933684897,127.20361957959273,124.08691489220152,63.11214738667807,41.376094667483855,89.49569909586674,28.409487146642416,133.70166299340775,133.38779262995803
48.76522567667817,149.4272653849353,136.30980897068176,112.79764902727406,58.840873387970795,42.61959667266051,96.86367260569301,53.24297026236064,113.06649189617775,147.1415198328342
37.58599150334207,149.87266196213093,127.81473795612914,122.10406289377703,59.97800767463669,43.05530608210368,95.42802001934562,45.27966667849766,121.59749085686519,144.53609748860967
50.492644391508385,131.3231054703184,135.42996841008681,117.39942279820816,66.35725300512216,45.81794338238101,98.70412040914837,35.32646900277605,129.26326619143248,139.0118102100414
28.862121044153014,166.67833710998113,121.7868662745442,128.25485374029117,53.556930842191214,17.659962847359747,82.70153066914347,29.07576257406093,141.49929919650185,140.40940321551804
44.55184589994651,132.78406915840853,120.25974452375927,115.32250145726552,50.291398964062594,38.682761862726906,84.87016061998725,34.895366280769515,124.54478754712305,147.82597907986911
37.40890345094186,159.61195433526555,175.24426646531805,172.10677150847312,97.27590121633186,27.112547714518016,70.27466429184105,34.250638270959584,132.98903976383522,139.6342063424286
39.77531491268729,134.9677648497586,139.339593739164,136.59625811403936,65.82876620776689,29.017145974323707,79.74630194388611,29.221654979398135,140.99535436412577,136.6384141041472
25.795986678814245,167.86626805992714,164.46672422450212,155.09713696310186,86.43714682091631,28.849029305430253,66.59824867836183,28.344090732651626,135.45683933407315,133.78489701914415
41.2972415730791,133.20502969354015,138.16895509073473,130.84985177624065,63.28597403361027,39.3907345492075,86.87280078008521,26.18102817722752,132.0005307765294,143.5739914287267
61.50318971537118,122.76976688096201,134.61032812173903,128.59363929192574,52.40842112181045,36.44380932057997,84.60080998786533,50.3566473451981,126.79904486999317,148.80938486742784
39.863791225094744,156.52827147780835,159.24164530392616,148.67779105955825,82.03695446143176,39.171882229601195,84.46601719160856,41.302202854491966,124.14728953332089,140.20186632556175
31.13099313888553,170.60188795047443,161.7320376914334,151.15551945395023,86.58498900777782,37.278738854247315,86.33089263540741,39.34643748141376,127.55361617894292,142.00629706126938
25.87650431897308,146.01468984207432,119.94860344008403,122.76124586098169,54.92006795310178,31.966852242438886,86.30183266570359,35.42577264090382,130.23800211205867,140.4044210840535
45.42341066608212,121.51587310663834,106.73629695515825,99.1445773598475,55.34159107576249,55.37454591442784,108.61352455195079,44.68476036290639,129.10276194105796,136.61486621842047
37.8836215512802,147.138938098167,148.16261041838447,137.53335610422263,70.85700592396539,35.385864093194634,84.02268158804547,30.09400542703171,131.68129913310187,139.66942817125252
32.92898972954912,175.03088782917965,172.21960834216856,156.8276718974169,75.47522926459503,32.03423673280062,77.22380819699471,40.91745240817117,129.18633626494739,137.43728277829211
25.705822144159434,138.5649671450733,129.64048298254556,124.08861454875225,58.56433288668917,38.15660758498384,96.68409357957776,26.970183094180054,139.5262412137797,138.08558345583825
29.180455703271335,160.1601307860333,165.83139303493195,150.37362837360394,68.4283266730998,33.67329142170757,79.56713366911367,31.265111529495407,137.19607168728717,143.80782706464754
48.31168100145463,126.75981232659291,132.80875728888705,127.35302098331672,59.949183824234005,37.48379613297355,88.22939083393743,38.52377289727763,129.26737028076394,146.7259553969013
35.819349514158155,154.28865443470775,144.26380778881585,133.02216884283322,64.84654199837226,39.10787377870165,91.9455609027813,35.72087240665646,126.36411651947503,137.9053192073221
36.52999424222511,154.0871133003986,149.56070366957928,137.35621303643333,68.98822172048513,37.0874591987446,88.31720767905884,36.12492918904528,125.86776160261485,139.89867260908886
38.493064170707925,141.64161424500492,144.23082644492584,134.6297764819208,72.12301567870783,43.02137082662065,97.86724797180179,37.91928931480472,136.64374057090785,135.91365078730198
47.0539541209404,134.66507338646016,142.36228405286806,131.16997266265477,61.43109317944884,39.990912750174104,92.52439155553218,36.99135670940372,132.79905928753004,136.16461174990698
32.74447865872236,157.82814118949835,156.71136301435098,144.53543515030574,84.38163931668558,35.13160070194718,81.07844990826577,17.000415250942236,137.7598030121387,133.36777508045733
57.41764922095164,116.7254758182106,125.40956836732101,119.22464192771136,55.45932041775743,43.889784129186445,94.90468278288994,7.631546422201407,133.10498771862558,143.19239295028862
39.89956563311955,158.17713335886432,152.4966647003796,134.9834280181467,69.18208948044929,36.374500729556864,85.7320384691827,38.39607925539195,126.40736430659359,145.76543388281866
39.16768470607819,179.56722011084122,172.16854975844194,164.23609150497126,129.57743213347462,33.21433464990773,85.92045541353869,31.28740226241931,129.52758342466677,136.74102189459066
38.092702390025266,145.83829546199917,115.07847652872856,120.10345822853516,55.8609125065479,32.83340629366533,99.51106814956528,35.91321220821099,134.73300772914897,147.77945137411052
38.20653328631543,173.83648820860725,172.187311661218,160.92201915684575,104.37351449316031,31.185154194962696,73.6124286000828,24.248474812233503,131.25396508191446,129.6132629071324
34.43422002755039,144.9232305871395,129.990051941999,122.58108167466833,72.03783668698682,43.29488350696934,97.5824995844721,25.34547792751518,142.94839744954268,134.56867403831424
41.60930050762588,150.68232357154793,146.1473746592602,133.47496903780169,78.1325961142896,45.004654846755095,100.49320480074589,22.96325358882941,141.154377780369,132.22313997183394
33.37320063440365,133.76769454811446,107.87070373809433,105.98401041346055,55.466217005056635,48.52026186717643,108.97710127711768,27.27909118299577,139.90746870509884,138.10925551474492
44.54941683126903,152.50791020738498,152.68990709136935,141.75154206852005,80.45827400175443,36.79238578203905,84.71551720367532,42.32072220427817,128.8455997056104,137.18314919415033
50.76254775247576,123.91817465935199,125.21142705452696,115.57367697765078,57.97893006695734,47.03358888394329,100.26312263907744,27.209222184253804,130.40449741379882,135.54470326485966
34.4233043352385,154.8803914005056,153.05703235871977,140.2135473876671,69.18503248790017,39.85356108439409,90.31628411742393,41.61867611294745,130.49133203004664,136.63436025497634
51.43935522242111,142.24619788081557,140.21773897472013,129.37510725069492,69.57848720740581,43.08578000055123,93.1351982155425,34.77730770654364,125.27442216513109,136.2150593754345
41.75131826155412,156.2025756214687,154.48369709957018,141.95667822726512,74.85946333568164,33.07123985693925,77.65678212431435,41.199939002268074,124.44536145530826,141.2264651735944
